,id,date,date_id,hour,day,month,year,weekday,temp_C,dew_point_temp_C,rel hum_%,wind Speed_km/h,visibility_km,press_kPa,weather_Id,weather_type
197,2012-01-09 05:00:00,2012-01-09 05:00:00,197,5,9,1,2012,,-8.4,-12.7,71,11,25.0,101.93,197,Cloudy
198,2012-01-09 06:00:00,2012-01-09 06:00:00,198,6,9,1,2012,,-7.7,-11.9,72,11,25.0,101.86,198,Cloudy
199,2012-01-09 07:00:00,2012-01-09 07:00:00,199,7,9,1,2012,,-6.8,-11.0,72,15,25.0,101.8,199,Mostly Cloudy
200,2012-01-09 08:00:00,2012-01-09 08:00:00,200,8,9,1,2012,,-5.9,-10.5,70,13,16.1,101.74,200,Snow
201,2012-01-09 09:00:00,2012-01-09 09:00:00,201,9,9,1,2012,,-5.4,-9.2,75,11,12.9,101.68,201,Snow
202,2012-01-09 10:00:00,2012-01-09 10:00:00,202,10,9,1,2012,,-4.8,-8.3,76,9,16.1,101.64,202,Snow
203,2012-01-09 11:00:00,2012-01-09 11:00:00,203,11,9,1,2012,,-3.7,-7.2,77,7,24.1,101.54,203,Snow
204,2012-01-09 12:00:00,2012-01-09 12:00:00,204,12,9,1,2012,,-2.5,-6.6,73,9,24.1,101.4,204,Cloudy
205,2012-01-09 13:00:00,2012-01-09 13:00:00,205,13,9,1,2012,,-1.7,-5.8,74,7,24.1,101.27,205,Cloudy
206,2012-01-09 14:00:00,2012-01-09 14:00:00,206,14,9,1,2012,,-1.4,-5.1,76,7,24.1,101.2,206,Cloudy
207,2012-01-09 15:00:00,2012-01-09 15:00:00,207,15,9,1,2012,,-1.0,-5.1,74,9,24.1,101.13,207,Mostly Cloudy
208,2012-01-09 16:00:00,2012-01-09 16:00:00,208,16,9,1,2012,,-1.3,-5.7,72,11,24.1,101.05,208,Mostly Cloudy
209,2012-01-09 17:00:00,2012-01-09 17:00:00,209,17,9,1,2012,,-1.4,-5.8,72,15,24.1,100.96,209,Mostly Cloudy
210,2012-01-09 18:00:00,2012-01-09 18:00:00,210,18,9,1,2012,,-1.0,-5.6,71,20,25.0,100.9,210,Mostly Cloudy
211,2012-01-09 19:00:00,2012-01-09 19:00:00,211,19,9,1,2012,,-1.1,-5.8,70,19,25.0,100.83,211,Mostly Cloudy
212,2012-01-09 20:00:00,2012-01-09 20:00:00,212,20,9,1,2012,,-1.5,-6.2,70,15,25.0,100.77,212,Mostly Cloudy
213,2012-01-09 21:00:00,2012-01-09 21:00:00,213,21,9,1,2012,,-1.7,-6.3,71,11,25.0,100.64,213,Mostly Cloudy
214,2012-01-09 22:00:00,2012-01-09 22:00:00,214,22,9,1,2012,,-0.3,-6.3,64,19,25.0,100.54,214,Mostly Cloudy
215,2012-01-09 23:00:00,2012-01-09 23:00:00,215,23,9,1,2012,,-0.2,-6.1,64,17,25.0,100.45,215,Cloudy
216,2012-01-10 00:00:00,2012-01-10 00:00:00,216,0,10,1,2012,,2.5,-5.2,57,30,25.0,100.38,216,Cloudy
217,2012-01-10 01:00:00,2012-01-10 01:00:00,217,1,10,1,2012,,2.3,-3.4,66,35,25.0,100.28,217,Snow
218,2012-01-10 02:00:00,2012-01-10 02:00:00,218,2,10,1,2012,,1.4,-2.5,75,19,6.4,100.23,218,Snow
219,2012-01-10 03:00:00,2012-01-10 03:00:00,219,3,10,1,2012,,1.6,-2.0,77,28,25.0,100.16,219,Snow
220,2012-01-10 04:00:00,2012-01-10 04:00:00,220,4,10,1,2012,,1.2,-1.7,81,26,25.0,100.07,220,Cloudy
221,2012-01-10 05:00:00,2012-01-10 05:00:00,221,5,10,1,2012,,0.8,-1.2,86,30,9.7,100.02,221,"Rain,Snow"
222,2012-01-10 06:00:00,2012-01-10 06:00:00,222,6,10,1,2012,,0.7,-1.2,87,30,8.0,100.04,222,Snow
223,2012-01-10 07:00:00,2012-01-10 07:00:00,223,7,10,1,2012,,1.5,-0.7,85,20,8.0,100.08,223,Snow
224,2012-01-10 08:00:00,2012-01-10 08:00:00,224,8,10,1,2012,,1.2,-1.1,85,24,16.1,100.11,224,Cloudy
225,2012-01-10 09:00:00,2012-01-10 09:00:00,225,9,10,1,2012,,1.6,-0.8,84,17,19.3,100.23,225,Cloudy
226,2012-01-10 10:00:00,2012-01-10 10:00:00,226,10,10,1,2012,,2.0,-0.9,81,24,24.1,100.27,226,Mostly Cloudy
227,2012-01-10 11:00:00,2012-01-10 11:00:00,227,11,10,1,2012,,2.6,-1.1,77,22,24.1,100.29,227,Mainly Clear
228,2012-01-10 12:00:00,2012-01-10 12:00:00,228,12,10,1,2012,,1.4,-3.1,72,30,24.1,100.32,228,Mostly Cloudy
229,2012-01-10 13:00:00,2012-01-10 13:00:00,229,13,10,1,2012,,0.7,-5.4,64,26,24.1,100.36,229,Mostly Cloudy
230,2012-01-10 14:00:00,2012-01-10 14:00:00,230,14,10,1,2012,,-0.2,-6.2,64,26,24.1,100.45,230,Mainly Clear
231,2012-01-10 15:00:00,2012-01-10 15:00:00,231,15,10,1,2012,,-1.4,-7.9,61,30,24.1,100.65,231,Mainly Clear
232,2012-01-10 16:00:00,2012-01-10 16:00:00,232,16,10,1,2012,,-3.1,-10.9,55,30,24.1,100.81,232,Mostly Cloudy
233,2012-01-10 17:00:00,2012-01-10 17:00:00,233,17,10,1,2012,,-4.0,-12.0,54,17,24.1,100.91,233,Mostly Cloudy
234,2012-01-10 18:00:00,2012-01-10 18:00:00,234,18,10,1,2012,,-4.9,-12.7,54,15,25.0,101.04,234,Mostly Cloudy
235,2012-01-10 19:00:00,2012-01-10 19:00:00,235,19,10,1,2012,,-5.7,-13.8,53,15,25.0,101.15,235,Mostly Cloudy
236,2012-01-10 20:00:00,2012-01-10 20:00:00,236,20,10,1,2012,,-6.4,-14.3,53,13,25.0,101.24,236,Mostly Cloudy
237,2012-01-10 21:00:00,2012-01-10 21:00:00,237,21,10,1,2012,,-6.6,-13.6,57,9,25.0,101.32,237,Mostly Cloudy
238,2012-01-10 22:00:00,2012-01-10 22:00:00,238,22,10,1,2012,,-7.3,-14.7,55,13,25.0,101.34,238,Mostly Cloudy
239,2012-01-10 23:00:00,2012-01-10 23:00:00,239,23,10,1,2012,,-8.6,-15.6,57,19,25.0,101.44,239,Mostly Cloudy
240,2012-01-11 00:00:00,2012-01-11 00:00:00,240,0,11,1,2012,,-9.5,-16.8,55,17,25.0,101.43,240,Mostly Cloudy
241,2012-01-11 01:00:00,2012-01-11 01:00:00,241,1,11,1,2012,,-10.7,-17.8,56,17,25.0,101.49,241,Clear
242,2012-01-11 02:00:00,2012-01-11 02:00:00,242,2,11,1,2012,,-12.0,-18.9,56,19,25.0,101.57,242,Clear
243,2012-01-11 03:00:00,2012-01-11 03:00:00,243,3,11,1,2012,,-12.7,-19.4,57,19,25.0,101.64,243,Clear
244,2012-01-11 04:00:00,2012-01-11 04:00:00,244,4,11,1,2012,,-13.4,-20.1,57,17,25.0,101.66,244,Clear
245,2012-01-11 05:00:00,2012-01-11 05:00:00,245,5,11,1,2012,,-13.9,-21.0,55,19,25.0,101.66,245,Mainly Clear
246,2012-01-11 06:00:00,2012-01-11 06:00:00,246,6,11,1,2012,,-14.4,-21.1,57,20,25.0,101.72,246,Mainly Clear
247,2012-01-11 07:00:00,2012-01-11 07:00:00,247,7,11,1,2012,,-14.4,-21.0,57,13,25.0,101.77,247,Mostly Cloudy
248,2012-01-11 08:00:00,2012-01-11 08:00:00,248,8,11,1,2012,,-14.7,-21.4,57,15,24.1,101.8,248,Mostly Cloudy
249,2012-01-11 09:00:00,2012-01-11 09:00:00,249,9,11,1,2012,,-14.3,-20.8,58,15,24.1,101.81,249,Mostly Cloudy
250,2012-01-11 10:00:00,2012-01-11 10:00:00,250,10,11,1,2012,,-13.9,-20.9,55,11,19.3,101.89,250,Cloudy
251,2012-01-11 11:00:00,2012-01-11 11:00:00,251,11,11,1,2012,,-13.4,-20.8,54,15,24.1,101.78,251,Mostly Cloudy
252,2012-01-11 12:00:00,2012-01-11 12:00:00,252,12,11,1,2012,,-12.7,-20.4,53,17,24.1,101.68,252,Cloudy
253,2012-01-11 13:00:00,2012-01-11 13:00:00,253,13,11,1,2012,,-12.2,-20.0,52,19,24.1,101.63,253,Mostly Cloudy
254,2012-01-11 14:00:00,2012-01-11 14:00:00,254,14,11,1,2012,,-11.4,-19.4,52,20,24.1,101.56,254,Mostly Cloudy
255,2012-01-11 15:00:00,2012-01-11 15:00:00,255,15,11,1,2012,,-11.6,-19.9,50,20,24.1,101.61,255,Mostly Cloudy
256,2012-01-11 16:00:00,2012-01-11 16:00:00,256,16,11,1,2012,,-11.8,-20.9,47,20,24.1,101.6,256,Mostly Cloudy
257,2012-01-11 17:00:00,2012-01-11 17:00:00,257,17,11,1,2012,,-11.9,-20.1,51,26,24.1,101.56,257,Mostly Cloudy
258,2012-01-11 18:00:00,2012-01-11 18:00:00,258,18,11,1,2012,,-12.0,-19.9,52,24,25.0,101.51,258,Mostly Cloudy
259,2012-01-11 19:00:00,2012-01-11 19:00:00,259,19,11,1,2012,,-11.8,-19.2,54,30,25.0,101.43,259,Mostly Cloudy
260,2012-01-11 20:00:00,2012-01-11 20:00:00,260,20,11,1,2012,,-11.2,-18.1,57,24,25.0,101.4,260,Cloudy
261,2012-01-11 21:00:00,2012-01-11 21:00:00,261,21,11,1,2012,,-11.2,-16.5,65,19,25.0,101.32,261,Cloudy
262,2012-01-11 22:00:00,2012-01-11 22:00:00,262,22,11,1,2012,,-10.8,-16.0,65,22,25.0,101.29,262,Cloudy
263,2012-01-11 23:00:00,2012-01-11 23:00:00,263,23,11,1,2012,,-10.7,-15.7,67,20,25.0,101.19,263,Mostly Cloudy
264,2012-01-12 00:00:00,2012-01-12 00:00:00,264,0,12,1,2012,,-10.0,-15.2,66,19,25.0,101.17,264,Mostly Cloudy
265,2012-01-12 01:00:00,2012-01-12 01:00:00,265,1,12,1,2012,,-9.8,-15.2,65,24,25.0,101.13,265,Mostly Cloudy
266,2012-01-12 02:00:00,2012-01-12 02:00:00,266,2,12,1,2012,,-9.4,-15.0,64,26,25.0,101.08,266,Cloudy
267,2012-01-12 03:00:00,2012-01-12 03:00:00,267,3,12,1,2012,,-9.0,-14.7,63,33,25.0,101.02,267,Cloudy
268,2012-01-12 04:00:00,2012-01-12 04:00:00,268,4,12,1,2012,,-8.5,-14.1,64,22,25.0,100.93,268,Cloudy
269,2012-01-12 05:00:00,2012-01-12 05:00:00,269,5,12,1,2012,,-8.0,-13.7,64,30,25.0,100.81,269,Cloudy
270,2012-01-12 06:00:00,2012-01-12 06:00:00,270,6,12,1,2012,,-7.6,-13.1,65,28,25.0,100.76,270,Cloudy
271,2012-01-12 07:00:00,2012-01-12 07:00:00,271,7,12,1,2012,,-7.3,-12.7,65,28,16.1,100.69,271,Snow Showers
272,2012-01-12 08:00:00,2012-01-12 08:00:00,272,8,12,1,2012,,-7.1,-11.3,72,33,6.4,100.61,272,Snow
273,2012-01-12 09:00:00,2012-01-12 09:00:00,273,9,12,1,2012,,-6.8,-10.5,75,33,3.2,100.54,273,Snow
274,2012-01-12 10:00:00,2012-01-12 10:00:00,274,10,12,1,2012,,-6.2,-9.6,77,35,4.8,100.46,274,Snow
275,2012-01-12 11:00:00,2012-01-12 11:00:00,275,11,12,1,2012,,-6.0,-9.5,76,32,2.0,100.35,275,Snow
276,2012-01-12 12:00:00,2012-01-12 12:00:00,276,12,12,1,2012,,-5.8,-8.9,79,32,4.8,100.22,276,Snow
277,2012-01-12 13:00:00,2012-01-12 13:00:00,277,13,12,1,2012,,-5.8,-8.6,81,33,1.2,100.09,277,Snow
278,2012-01-12 14:00:00,2012-01-12 14:00:00,278,14,12,1,2012,,-5.7,-8.5,81,28,1.2,99.97,278,Snow
279,2012-01-12 15:00:00,2012-01-12 15:00:00,279,15,12,1,2012,,-5.2,-7.6,83,26,0.8,99.9,279,Moderate Snow
280,2012-01-12 16:00:00,2012-01-12 16:00:00,280,16,12,1,2012,,-4.9,-7.3,83,33,0.6,99.88,280,Moderate Snow
281,2012-01-12 17:00:00,2012-01-12 17:00:00,281,17,12,1,2012,,-5.1,-7.6,83,33,1.0,99.83,281,Snow
282,2012-01-12 18:00:00,2012-01-12 18:00:00,282,18,12,1,2012,,-5.4,-8.1,81,35,1.2,99.76,282,Snow
283,2012-01-12 19:00:00,2012-01-12 19:00:00,283,19,12,1,2012,,-5.0,-7.6,82,30,4.0,99.72,283,Snow
284,2012-01-12 20:00:00,2012-01-12 20:00:00,284,20,12,1,2012,,-5.0,-7.8,81,28,6.4,99.64,284,Snow
285,2012-01-12 21:00:00,2012-01-12 21:00:00,285,21,12,1,2012,,-4.7,-7.6,80,24,6.4,99.56,285,Snow
286,2012-01-12 22:00:00,2012-01-12 22:00:00,286,22,12,1,2012,,-4.1,-6.8,81,26,25.0,99.47,286,Snow
287,2012-01-12 23:00:00,2012-01-12 23:00:00,287,23,12,1,2012,,-4.6,-7.0,83,28,3.2,99.4,287,Snow
288,2012-01-13 00:00:00,2012-01-13 00:00:00,288,0,13,1,2012,,-5.1,-7.5,83,28,2.4,99.3,288,Snow
289,2012-01-13 01:00:00,2012-01-13 01:00:00,289,1,13,1,2012,,-5.0,-7.7,81,24,4.8,99.24,289,Snow
290,2012-01-13 02:00:00,2012-01-13 02:00:00,290,2,13,1,2012,,-4.8,-7.5,81,22,25.0,99.22,290,Snow
291,2012-01-13 03:00:00,2012-01-13 03:00:00,291,3,13,1,2012,,-4.5,-6.9,83,19,4.8,99.19,291,"Freezing Drizzle,Snow"
292,2012-01-13 04:00:00,2012-01-13 04:00:00,292,4,13,1,2012,,-5.0,-7.4,83,24,11.3,99.13,292,Cloudy
293,2012-01-13 05:00:00,2012-01-13 05:00:00,293,5,13,1,2012,,-5.1,-7.7,82,20,12.9,99.06,293,Cloudy
294,2012-01-13 06:00:00,2012-01-13 06:00:00,294,6,13,1,2012,,-5.4,-7.8,83,22,16.1,98.94,294,Cloudy
295,2012-01-13 07:00:00,2012-01-13 07:00:00,295,7,13,1,2012,,-5.1,-7.7,82,22,16.1,98.84,295,Cloudy
296,2012-01-13 08:00:00,2012-01-13 08:00:00,296,8,13,1,2012,,-5.1,-7.5,83,26,8.0,98.69,296,Freezing Rain
297,2012-01-13 09:00:00,2012-01-13 09:00:00,297,9,13,1,2012,,-5.0,-7.3,84,32,4.8,98.56,297,"Freezing Rain,Snow Grains"
298,2012-01-13 10:00:00,2012-01-13 10:00:00,298,10,13,1,2012,,-4.8,-7.2,83,26,12.9,98.44,298,Freezing Drizzle
299,2012-01-13 11:00:00,2012-01-13 11:00:00,299,11,13,1,2012,,-4.8,-7.3,83,28,9.7,98.22,299,Freezing Rain
300,2012-01-13 12:00:00,2012-01-13 12:00:00,300,12,13,1,2012,,-4.8,-7.5,81,24,2.0,98.07,300,Snow
301,2012-01-13 13:00:00,2012-01-13 13:00:00,301,13,13,1,2012,,-4.9,-7.3,83,20,1.2,97.99,301,Snow
302,2012-01-13 14:00:00,2012-01-13 14:00:00,302,14,13,1,2012,,-4.8,-7.0,85,6,2.0,98.07,302,Snow
303,2012-01-13 15:00:00,2012-01-13 15:00:00,303,15,13,1,2012,,-4.3,-6.5,85,13,8.0,98.1,303,Snow
304,2012-01-13 16:00:00,2012-01-13 16:00:00,304,16,13,1,2012,,-3.7,-6.0,84,11,6.4,98.16,304,Snow
305,2012-01-13 17:00:00,2012-01-13 17:00:00,305,17,13,1,2012,,-2.9,-4.8,87,15,1.6,98.23,305,Snow
306,2012-01-13 18:00:00,2012-01-13 18:00:00,306,18,13,1,2012,,-1.7,-3.3,89,26,16.1,98.32,306,Snow
307,2012-01-13 19:00:00,2012-01-13 19:00:00,307,19,13,1,2012,,-2.5,-4.5,86,33,2.0,98.6,307,Snow
308,2012-01-13 20:00:00,2012-01-13 20:00:00,308,20,13,1,2012,,-3.2,-5.1,87,32,2.0,98.89,308,Snow
309,2012-01-13 21:00:00,2012-01-13 21:00:00,309,21,13,1,2012,,-4.8,-7.9,79,37,4.8,99.09,309,"Snow,Blowing Snow"
310,2012-01-13 22:00:00,2012-01-13 22:00:00,310,22,13,1,2012,,-5.5,-10.1,70,32,12.9,99.28,310,Snow
311,2012-01-13 23:00:00,2012-01-13 23:00:00,311,23,13,1,2012,,-7.6,-11.2,75,35,9.7,99.51,311,"Snow,Blowing Snow"
312,2012-01-14 00:00:00,2012-01-14 00:00:00,312,0,14,1,2012,,-8.9,-13.1,72,39,9.7,99.67,312,"Snow,Blowing Snow"
313,2012-01-14 01:00:00,2012-01-14 01:00:00,313,1,14,1,2012,,-9.7,-14.3,69,24,12.9,99.85,313,Snow
314,2012-01-14 02:00:00,2012-01-14 02:00:00,314,2,14,1,2012,,-11.2,-15.5,70,28,9.7,100.01,314,"Snow,Blowing Snow"
315,2012-01-14 03:00:00,2012-01-14 03:00:00,315,3,14,1,2012,,-12.0,-16.2,71,24,8.0,100.16,315,"Snow,Blowing Snow"
316,2012-01-14 04:00:00,2012-01-14 04:00:00,316,4,14,1,2012,,-13.4,-18.9,63,20,16.1,100.26,316,Snow
317,2012-01-14 05:00:00,2012-01-14 05:00:00,317,5,14,1,2012,,-14.3,-19.8,63,24,25.0,100.39,317,Cloudy
318,2012-01-14 06:00:00,2012-01-14 06:00:00,318,6,14,1,2012,,-15.2,-20.6,63,24,25.0,100.6,318,Cloudy
319,2012-01-14 07:00:00,2012-01-14 07:00:00,319,7,14,1,2012,,-16.8,-22.2,63,26,25.0,100.73,319,Mostly Cloudy
320,2012-01-14 08:00:00,2012-01-14 08:00:00,320,8,14,1,2012,,-17.9,-23.5,62,20,24.1,100.84,320,Mostly Cloudy
321,2012-01-14 09:00:00,2012-01-14 09:00:00,321,9,14,1,2012,,-18.0,-23.6,61,19,24.1,100.97,321,Cloudy
322,2012-01-14 10:00:00,2012-01-14 10:00:00,322,10,14,1,2012,,-18.0,-23.9,60,22,24.1,101.08,322,Mostly Cloudy
323,2012-01-14 11:00:00,2012-01-14 11:00:00,323,11,14,1,2012,,-17.8,-23.9,59,20,24.1,101.14,323,Mostly Cloudy
324,2012-01-14 12:00:00,2012-01-14 12:00:00,324,12,14,1,2012,,-17.5,-23.8,58,20,48.3,101.16,324,Mostly Cloudy
325,2012-01-14 13:00:00,2012-01-14 13:00:00,325,13,14,1,2012,,-17.1,-24.1,55,17,48.3,101.18,325,Mainly Clear
326,2012-01-14 14:00:00,2012-01-14 14:00:00,326,14,14,1,2012,,-16.7,-23.4,56,17,48.3,101.2,326,Mostly Cloudy
327,2012-01-14 15:00:00,2012-01-14 15:00:00,327,15,14,1,2012,,-16.7,-23.4,56,22,48.3,101.24,327,Mostly Cloudy
328,2012-01-14 16:00:00,2012-01-14 16:00:00,328,16,14,1,2012,,-16.7,-24.3,52,19,24.1,101.3,328,Mostly Cloudy
329,2012-01-14 17:00:00,2012-01-14 17:00:00,329,17,14,1,2012,,-17.4,-24.4,54,13,25.0,101.36,329,Mostly Cloudy
330,2012-01-14 18:00:00,2012-01-14 18:00:00,330,18,14,1,2012,,-17.7,-24.3,56,20,25.0,101.46,330,Mainly Clear
331,2012-01-14 19:00:00,2012-01-14 19:00:00,331,19,14,1,2012,,-18.3,-24.4,59,17,25.0,101.56,331,Mainly Clear
332,2012-01-14 20:00:00,2012-01-14 20:00:00,332,20,14,1,2012,,-19.6,-25.8,58,13,25.0,101.62,332,Mainly Clear
333,2012-01-14 21:00:00,2012-01-14 21:00:00,333,21,14,1,2012,,-20.0,-25.9,59,11,25.0,101.65,333,Mostly Cloudy
334,2012-01-14 22:00:00,2012-01-14 22:00:00,334,22,14,1,2012,,-19.9,-26.0,58,13,25.0,101.74,334,Mostly Cloudy
335,2012-01-14 23:00:00,2012-01-14 23:00:00,335,23,14,1,2012,,-20.3,-26.2,59,9,25.0,101.79,335,Mostly Cloudy
336,2012-01-15 00:00:00,2012-01-15 00:00:00,336,0,15,1,2012,,-21.2,-26.8,61,11,25.0,101.81,336,Cloudy
337,2012-01-15 01:00:00,2012-01-15 01:00:00,337,1,15,1,2012,,-21.1,-26.6,61,9,25.0,101.86,337,Cloudy
338,2012-01-15 02:00:00,2012-01-15 02:00:00,338,2,15,1,2012,,-21.4,-26.6,63,9,25.0,101.99,338,Cloudy
339,2012-01-15 03:00:00,2012-01-15 03:00:00,339,3,15,1,2012,,-20.7,-26.1,62,4,25.0,102.04,339,Cloudy
340,2012-01-15 04:00:00,2012-01-15 04:00:00,340,4,15,1,2012,,-21.0,-26.6,61,0,25.0,102.12,340,Cloudy
341,2012-01-15 05:00:00,2012-01-15 05:00:00,341,5,15,1,2012,,-21.3,-26.5,63,6,25.0,102.19,341,Mostly Cloudy
342,2012-01-15 06:00:00,2012-01-15 06:00:00,342,6,15,1,2012,,-23.2,-28.5,62,7,25.0,102.28,342,Mostly Cloudy
343,2012-01-15 07:00:00,2012-01-15 07:00:00,343,7,15,1,2012,,-22.8,-28.0,62,9,25.0,102.37,343,Mainly Clear
344,2012-01-15 08:00:00,2012-01-15 08:00:00,344,8,15,1,2012,,-23.3,-28.5,62,7,24.1,102.45,344,Clear
345,2012-01-15 09:00:00,2012-01-15 09:00:00,345,9,15,1,2012,,-22.2,-27.8,60,9,48.3,102.57,345,Mainly Clear
346,2012-01-15 10:00:00,2012-01-15 10:00:00,346,10,15,1,2012,,-20.6,-26.8,58,9,48.3,102.66,346,Mainly Clear
347,2012-01-15 11:00:00,2012-01-15 11:00:00,347,11,15,1,2012,,-19.3,-26.1,55,9,48.3,102.68,347,Mainly Clear
348,2012-01-15 12:00:00,2012-01-15 12:00:00,348,12,15,1,2012,,-18.0,-25.5,52,13,48.3,102.67,348,Mainly Clear
349,2012-01-15 13:00:00,2012-01-15 13:00:00,349,13,15,1,2012,,-16.8,-24.2,53,20,48.3,102.65,349,Mainly Clear
350,2012-01-15 14:00:00,2012-01-15 14:00:00,350,14,15,1,2012,,-16.0,-23.4,53,26,48.3,102.66,350,Mainly Clear
351,2012-01-15 15:00:00,2012-01-15 15:00:00,351,15,15,1,2012,,-15.4,-22.8,53,24,48.3,102.71,351,Clear
352,2012-01-15 16:00:00,2012-01-15 16:00:00,352,16,15,1,2012,,-15.1,-22.8,52,24,48.3,102.79,352,Clear
353,2012-01-15 17:00:00,2012-01-15 17:00:00,353,17,15,1,2012,,-16.2,-23.2,55,15,25.0,102.85,353,Clear
354,2012-01-15 18:00:00,2012-01-15 18:00:00,354,18,15,1,2012,,-16.3,-22.9,57,17,25.0,102.89,354,Clear
355,2012-01-15 19:00:00,2012-01-15 19:00:00,355,19,15,1,2012,,-16.3,-22.7,58,20,25.0,102.94,355,Clear
356,2012-01-15 20:00:00,2012-01-15 20:00:00,356,20,15,1,2012,,-16.7,-22.4,61,17,25.0,102.98,356,Clear
357,2012-01-15 21:00:00,2012-01-15 21:00:00,357,21,15,1,2012,,-16.9,-22.2,63,15,25.0,103.02,357,Clear
358,2012-01-15 22:00:00,2012-01-15 22:00:00,358,22,15,1,2012,,-16.9,-21.7,66,17,25.0,103.07,358,Clear
359,2012-01-15 23:00:00,2012-01-15 23:00:00,359,23,15,1,2012,,-16.9,-21.4,68,15,25.0,103.09,359,Clear
360,2012-01-16 00:00:00,2012-01-16 00:00:00,360,0,16,1,2012,,-17.1,-21.9,66,15,25.0,103.09,360,Clear
361,2012-01-16 01:00:00,2012-01-16 01:00:00,361,1,16,1,2012,,-17.8,-22.7,65,6,25.0,103.05,361,Clear
362,2012-01-16 02:00:00,2012-01-16 02:00:00,362,2,16,1,2012,,-18.5,-23.0,68,6,25.0,103.08,362,Clear
363,2012-01-16 03:00:00,2012-01-16 03:00:00,363,3,16,1,2012,,-19.2,-23.8,67,6,25.0,103.07,363,Clear
364,2012-01-16 04:00:00,2012-01-16 04:00:00,364,4,16,1,2012,,-18.7,-23.5,66,0,25.0,103.05,364,Clear
365,2012-01-16 05:00:00,2012-01-16 05:00:00,365,5,16,1,2012,,-19.1,-23.3,69,0,25.0,103.02,365,Clear
366,2012-01-16 06:00:00,2012-01-16 06:00:00,366,6,16,1,2012,,-18.7,-23.2,68,0,25.0,103.01,366,Clear
367,2012-01-16 07:00:00,2012-01-16 07:00:00,367,7,16,1,2012,,-17.9,-21.5,73,4,48.3,102.96,367,Mainly Clear
368,2012-01-16 08:00:00,2012-01-16 08:00:00,368,8,16,1,2012,,-17.9,-22.6,67,9,48.3,102.9,368,Mostly Cloudy
369,2012-01-16 09:00:00,2012-01-16 09:00:00,369,9,16,1,2012,,-14.4,-20.7,59,22,48.3,102.75,369,Cloudy
370,2012-01-16 10:00:00,2012-01-16 10:00:00,370,10,16,1,2012,,-13.6,-18.7,65,19,48.3,102.62,370,Mostly Cloudy
371,2012-01-16 11:00:00,2012-01-16 11:00:00,371,11,16,1,2012,,-12.7,-17.7,66,20,48.3,102.44,371,Mostly Cloudy
372,2012-01-16 12:00:00,2012-01-16 12:00:00,372,12,16,1,2012,,-10.7,-16.9,60,19,48.3,102.17,372,Mostly Cloudy
373,2012-01-16 13:00:00,2012-01-16 13:00:00,373,13,16,1,2012,,-10.1,-16.1,61,13,48.3,101.92,373,Cloudy
374,2012-01-16 14:00:00,2012-01-16 14:00:00,374,14,16,1,2012,,-9.0,-13.8,68,13,48.3,101.71,374,Mostly Cloudy
375,2012-01-16 15:00:00,2012-01-16 15:00:00,375,15,16,1,2012,,-8.0,-13.8,63,17,48.3,101.49,375,Cloudy
376,2012-01-16 16:00:00,2012-01-16 16:00:00,376,16,16,1,2012,,-7.1,-14.1,57,9,48.3,101.41,376,Cloudy
377,2012-01-16 17:00:00,2012-01-16 17:00:00,377,17,16,1,2012,,-7.6,-14.8,56,4,25.0,101.34,377,Mostly Cloudy
378,2012-01-16 18:00:00,2012-01-16 18:00:00,378,18,16,1,2012,,-12.5,-17.5,66,15,25.0,101.31,378,Mainly Clear
379,2012-01-16 19:00:00,2012-01-16 19:00:00,379,19,16,1,2012,,-14.8,-19.1,70,15,25.0,101.23,379,Mainly Clear
380,2012-01-16 20:00:00,2012-01-16 20:00:00,380,20,16,1,2012,,-14.0,-18.3,70,13,25.0,101.19,380,Cloudy
381,2012-01-16 21:00:00,2012-01-16 21:00:00,381,21,16,1,2012,,-12.9,-17.1,71,11,25.0,101.12,381,Cloudy
382,2012-01-16 22:00:00,2012-01-16 22:00:00,382,22,16,1,2012,,-12.2,-16.5,70,9,25.0,101.05,382,Cloudy
383,2012-01-16 23:00:00,2012-01-16 23:00:00,383,23,16,1,2012,,-11.5,-15.7,71,7,25.0,100.98,383,Cloudy
384,2012-01-17 00:00:00,2012-01-17 00:00:00,384,0,17,1,2012,,-10.8,-15.0,71,9,25.0,100.94,384,Cloudy
385,2012-01-17 01:00:00,2012-01-17 01:00:00,385,1,17,1,2012,,-10.4,-14.6,71,9,25.0,100.88,385,Cloudy
386,2012-01-17 02:00:00,2012-01-17 02:00:00,386,2,17,1,2012,,-9.7,-13.7,73,9,25.0,100.84,386,Cloudy
387,2012-01-17 03:00:00,2012-01-17 03:00:00,387,3,17,1,2012,,-9.2,-13.2,73,6,25.0,100.84,387,Cloudy
388,2012-01-17 04:00:00,2012-01-17 04:00:00,388,4,17,1,2012,,-9.0,-12.2,78,6,6.4,100.8,388,Freezing Drizzle
389,2012-01-17 05:00:00,2012-01-17 05:00:00,389,5,17,1,2012,,-8.3,-10.4,85,6,3.6,100.75,389,"Freezing Drizzle,Snow"
390,2012-01-17 06:00:00,2012-01-17 06:00:00,390,6,17,1,2012,,-7.7,-9.9,84,6,2.4,100.72,390,"Freezing Drizzle,Snow"
391,2012-01-17 07:00:00,2012-01-17 07:00:00,391,7,17,1,2012,,-7.5,-9.6,85,9,2.0,100.69,391,Snow
